source,target,value
6.2,9.8,0.03564356435643565
6.2,9.9,0.05346534653465347
6.2,10.0,0.0
6.2,10.1,0.0
6.2,10.11,0.0
6.2,10.12,0.03564356435643565
6.2,10.2,0.0
6.2,10.3,0.04752475247524754
6.2,10.4,0.0
6.2,10.5,0.0
6.2,10.6,0.0
6.2,10.7,0.16039603960396046
6.2,10.8,0.0
6.2,10.9,0.0
6.3,6.4,0.0
6.3,6.5,0.0
6.3,6.6,0.0
6.3,6.7,0.0
6.3,6.8,0.0
6.3,6.9,0.0
6.3,7.0,0.03564356435643564
6.3,7.2,0.0
6.3,7.3,0.039603960396039604
6.3,7.4,0.0
6.3,7.5,0.0
6.3,7.6,0.14257425742574262
6.3,7.7,0.0
6.3,8.1,0.0
6.3,8.11,0.0
6.3,8.2,0.0
6.3,8.4,0.0
6.3,8.5,0.1188118811881188
6.3,8.6,0.0
6.3,8.7,0.0
6.3,8.8,0.0
6.3,8.9,0.06534653465346535
6.3,9.0,0.0
6.3,9.1,0.0
6.3,9.2,0.0
6.3,9.3,0.0
6.3,9.4,0.0
6.3,9.5,0.0
6.3,9.6,0.10693069306930691
6.3,9.7,0.0
6.3,9.8,0.0
6.3,9.9,0.0
6.3,10.0,0.0
6.3,10.1,0.0
6.3,10.11,0.0
6.3,10.12,0.05544554455445544
6.3,10.2,0.0
6.3,10.3,0.0
6.3,10.4,0.0
6.3,10.5,0.0
6.3,10.6,0.0
6.3,10.7,0.0
6.3,10.8,0.0
6.3,10.9,0.0
6.4,6.5,0.03168316831683168
6.4,6.6,0.0
6.4,6.7,0.19801980198019803
6.4,6.8,0.0792079207920792
6.4,6.9,0.07920792079207922
6.4,7.0,0.0
6.4,7.2,0.0
6.4,7.3,0.0
6.4,7.4,0.06336633663366337
6.4,7.5,0.25346534653465347
6.4,7.6,0.0
6.4,7.7,0.039603960396039604
6.4,8.1,0.0
6.4,8.11,0.019801980198019795
6.4,8.2,0.0
6.4,8.4,0.1425742574257426
6.4,8.5,0.1386138613861386
6.4,8.6,0.0
6.4,8.7,0.0
6.4,8.8,0.0
6.4,8.9,0.0
6.4,9.0,0.0
6.4,9.1,0.3267326732673268
6.4,9.2,0.19603960396039602
6.4,9.3,0.0
6.4,9.4,0.17227722772277226
6.4,9.5,0.0
6.4,9.6,0.0
6.4,9.7,0.0
6.4,9.8,0.007920792079207916
6.4,9.9,0.059405940594059396
6.4,10.0,0.0
6.4,10.1,0.0
6.4,10.11,0.0792079207920792
6.4,10.12,0.0
6.4,10.2,0.0
6.4,10.3,0.17425742574257427
6.4,10.4,0.03960396039603962
6.4,10.5,0.11287128712871289
6.4,10.6,0.05544554455445545
6.4,10.7,0.0
6.4,10.8,0.0
6.4,10.9,0.0
6.5,6.6,0.0
6.5,6.7,0.0
6.5,6.8,0.0
6.5,6.9,0.0
6.5,7.0,0.15445544554455448
6.5,7.2,0.0
6.5,7.3,0.0
6.5,7.4,0.0
6.5,7.5,0.04356435643564355
6.5,7.6,0.23960396039603965
6.5,7.7,0.09702970297029702
6.5,8.1,0.0
6.5,8.11,0.0
6.5,8.2,0.0
6.5,8.4,0.04158415841584158
6.5,8.5,0.2396039603960396
6.5,8.6,0.0
6.5,8.7,0.0
6.5,8.8,0.0
6.5,8.9,0.0
6.5,9.0,0.0
6.5,9.1,0.0
6.5,9.2,0.0
6.5,9.3,0.0
6.5,9.4,0.13861386138613863
6.5,9.5,0.0
6.5,9.6,0.0
6.5,9.7,0.043564356435643554
6.5,9.8,0.0
6.5,9.9,0.17425742574257425
6.5,10.0,0.1386138613861386
6.5,10.1,0.0
6.5,10.11,0.0
6.5,10.12,0.0
6.5,10.2,0.0
6.5,10.3,0.0
6.5,10.4,0.0
6.5,10.5,0.1524752475247525
6.5,10.6,0.0
6.5,10.7,0.0
6.5,10.8,0.0
6.5,10.9,0.0
6.6,6.7,0.0
6.6,6.8,0.04752475247524752
6.6,6.9,0.03564356435643565
6.6,7.0,0.0
6.6,7.2,0.04752475247524752
6.6,7.3,0.0
6.6,7.4,0.02376237623762376
6.6,7.5,0.0297029702970297
6.6,7.6,0.0
6.6,7.7,0.02376237623762376
6.6,8.1,0.04950495049504949
6.6,8.11,0.0
6.6,8.2,0.099009900990099
6.6,8.4,0.0
6.6,8.5,0.0
6.6,8.6,0.0
6.6,8.7,0.0
6.6,8.8,0.05346534653465347
6.6,8.9,0.0
6.6,9.0,0.0910891089108911
6.6,9.1,0.0
6.6,9.2,0.01782178217821782
6.6,9.3,0.011881188118811878
6.6,9.4,0.1306930693069307
6.6,9.5,0.1801980198019802
6.6,9.6,0.0
6.6,9.7,0.023762376237623763
6.6,9.8,0.03960396039603959
6.6,9.9,0.03564356435643564
6.6,10.0,0.06534653465346535
6.6,10.1,0.04752475247524752
6.6,10.11,0.02376237623762376
6.6,10.12,0.05346534653465346
6.6,10.2,0.0
6.6,10.3,0.05940594059405941
6.6,10.4,0.0
6.6,10.5,0.02772277227722772
6.6,10.6,0.13861386138613863
6.6,10.7,0.0
6.6,10.8,0.0
6.6,10.9,0.05148514851485149
6.7,6.8,0.0
6.7,6.9,0.0633663366336634
6.7,7.0,0.0
6.7,7.2,0.02376237623762376
6.7,7.3,0.0
6.7,7.4,0.0
6.7,7.5,0.0
6.7,7.6,0.0
6.7,7.7,0.0
6.7,8.1,0.0
6.7,8.11,0.0
6.7,8.2,0.0
6.7,8.4,0.0
6.7,8.5,0.13861386138613863
6.7,8.6,0.2396039603960397
6.7,8.7,0.04752475247524753
6.7,8.8,0.14653465346534658
6.7,8.9,0.0
6.7,9.0,0.08712871287128716
6.7,9.1,0.0
6.7,9.2,0.007920792079207917
6.7,9.3,0.0
6.7,9.4,0.0
6.7,9.5,0.0
6.7,9.6,0.12673267326732676
6.7,9.7,0.0
6.7,9.8,0.06534653465346536
6.7,9.9,0.07920792079207921
6.7,10.0,0.0
6.7,10.1,0.0
6.7,10.11,0.05544554455445545
6.7,10.12,0.06534653465346536
6.7,10.2,0.011881188118811881
6.7,10.3,0.08712871287128716
6.7,10.4,0.0
6.7,10.5,0.03960396039603963
6.7,10.6,0.0
6.7,10.7,0.0
6.7,10.8,0.0
6.7,10.9,0.06336633663366338
6.8,6.9,0.3346534653465347
6.8,7.0,0.039603960396039604
6.8,7.2,0.12673267326732673
6.8,7.3,0.15247524752475247
6.8,7.4,0.34653465346534645
6.8,7.5,0.2772277227722772
6.8,7.6,0.0
6.8,7.7,0.16237623762376235
6.8,8.1,0.0
6.8,8.11,0.0
6.8,8.2,0.0
6.8,8.4,0.03564356435643564
6.8,8.5,0.0
6.8,8.6,0.12673267326732676
6.8,8.7,0.15445544554455443
6.8,8.8,0.14257425742574262
6.8,8.9,0.0
6.8,9.0,0.15841584158415845
6.8,9.1,0.0
6.8,9.2,0.2653465346534653
6.8,9.3,0.0
6.8,9.4,0.1584158415841584
6.8,9.5,0.0
6.8,9.6,0.0
6.8,9.7,0.06336633663366338
6.8,9.8,0.0
6.8,9.9,0.2554455445544554
6.8,10.0,0.17425742574257425
6.8,10.1,0.12673267326732673
6.8,10.11,0.2613861386138614
6.8,10.12,0.25346534653465347
6.8,10.2,0.0
6.8,10.3,0.15841584158415845
6.8,10.4,0.09900990099009903
6.8,10.5,0.11881188118811882
6.8,10.6,0.26930693069306927
6.8,10.7,0.0
6.8,10.8,0.0
6.8,10.9,0.1386138613861386
6.9,7.0,0.0
6.9,7.2,0.09504950495049506
6.9,7.3,0.06534653465346536
6.9,7.4,0.25940594059405947
6.9,7.5,0.2574257425742575
6.9,7.6,0.0
6.9,7.7,0.14653465346534655
6.9,8.1,0.0
6.9,8.11,0.0
6.9,8.2,0.0
6.9,8.4,0.0
6.9,8.5,0.0
6.9,8.6,0.0
6.9,8.7,0.0
6.9,8.8,0.2811881188118813
6.9,8.9,0.0
6.9,9.0,0.11881188118811885
6.9,9.1,0.22376237623762382
6.9,9.2,0.2534653465346535
6.9,9.3,0.0
6.9,9.4,0.15841584158415845
6.9,9.5,0.0
6.9,9.6,0.0
6.9,9.7,0.04752475247524754
6.9,9.8,0.0
6.9,9.9,0.0712871287128713
6.9,10.0,0.13069306930693073
6.9,10.1,0.09504950495049506
6.9,10.11,0.3564356435643565
6.9,10.12,0.15445544554455448
6.9,10.2,0.0
6.9,10.3,0.11881188118811885
6.9,10.4,0.09900990099009906
6.9,10.5,0.11881188118811885
6.9,10.6,0.13861386138613865
6.9,10.7,0.0
6.9,10.8,0.0
6.9,10.9,0.18613861386138617
7.0,7.2,0.0811881188118812
7.0,7.3,0.07920792079207924
7.0,7.4,0.0
7.0,7.5,0.0
7.0,7.6,0.09702970297029706
7.0,7.7,0.04356435643564357
7.0,8.1,0.08910891089108912
7.0,8.11,0.051485148514851496
7.0,8.2,0.0
7.0,8.4,0.2871287128712873
7.0,8.5,0.12079207920792084
7.0,8.6,0.2376237623762377
7.0,8.7,0.17821782178217824
7.0,8.8,0.0
7.0,8.9,0.0
7.0,9.0,0.0
7.0,9.1,0.03960396039603963
7.0,9.2,0.0
7.0,9.3,0.019801980198019802
7.0,9.4,0.019801980198019802
7.0,9.5,0.04950495049504952
7.0,9.6,0.0
7.0,9.7,0.10891089108910897
7.0,9.8,0.0
7.0,9.9,0.0
7.0,10.0,0.019801980198019802
7.0,10.1,0.0
7.0,10.11,0.0
7.0,10.12,0.05940594059405942
7.0,10.2,0.0
7.0,10.3,0.0
7.0,10.4,0.0
7.0,10.5,0.0
7.0,10.6,0.03960396039603963
7.0,10.7,0.07920792079207926
7.0,10.8,0.0
7.0,10.9,0.019801980198019802
7.2,7.3,0.09702970297029703
7.2,7.4,0.18217821782178215
7.2,7.5,0.07920792079207921
7.2,7.6,0.09702970297029705
7.2,7.7,0.10693069306930693
7.2,8.1,0.21980198019801978
7.2,8.11,0.05148514851485149
7.2,8.2,0.08316831683168316
7.2,8.4,0.10891089108910892
7.2,8.5,0.12079207920792082
7.2,8.6,0.051485148514851496
7.2,8.7,0.0
7.2,8.8,0.29306930693069305
7.2,8.9,0.0
7.2,9.0,0.40198019801980206
7.2,9.1,0.0930693069306931
7.2,9.2,0.17227722772277224
7.2,9.3,0.31881188118811876
7.2,9.4,0.019801980198019795
7.2,9.5,0.1801980198019802
7.2,9.6,0.16039603960396034
7.2,9.7,0.22574257425742578
7.2,9.8,0.0891089108910891
7.2,9.9,0.09504950495049504
7.2,10.0,0.19405940594059404
7.2,10.1,0.21584158415841584
7.2,10.11,0.06336633663366337
7.2,10.12,0.201980198019802
7.2,10.2,0.21782178217821785
7.2,10.3,0.2118811881188119
7.2,10.4,0.05346534653465347
7.2,10.5,0.0
7.2,10.6,0.03960396039603962
7.2,10.7,0.07920792079207924
7.2,10.8,0.0
7.2,10.9,0.019801980198019795
7.3,7.4,0.19603960396039602
7.3,7.5,0.0
7.3,7.6,0.26336633663366343
7.3,7.7,0.03168316831683168
7.3,8.1,0.1425742574257426
7.3,8.11,0.03168316831683168
7.3,8.2,0.099009900990099
7.3,8.4,0.17425742574257425
7.3,8.5,0.1782178217821782
7.3,8.6,0.011881188118811878
7.3,8.7,0.0
7.3,8.8,0.0
7.3,8.9,0.0
7.3,9.0,0.0
7.3,9.1,0.06336633663366338
7.3,9.2,0.031683168316831684
7.3,9.3,0.03168316831683168
7.3,9.4,0.03168316831683168
7.3,9.5,0.07920792079207921
7.3,9.6,0.059405940594059396
7.3,9.7,0.17425742574257427
7.3,9.8,0.1386138613861386
7.3,9.9,0.0
7.3,10.0,0.03168316831683168
7.3,10.1,0.03960396039603959
7.3,10.11,0.059405940594059396
7.3,10.12,0.3386138613861386
7.3,10.2,0.0
7.3,10.3,0.0
7.3,10.4,0.0
7.3,10.5,0.0
7.3,10.6,0.06336633663366338
7.3,10.7,0.12673267326732676
7.3,10.8,0.0
7.3,10.9,0.24950495049504945
7.4,7.5,0.198019801980198
7.4,7.6,0.0
7.4,7.7,0.11089108910891089
7.4,8.1,0.0
7.4,8.11,0.0
7.4,8.2,0.1386138613861386
7.4,8.4,0.0
7.4,8.5,0.0
7.4,8.6,0.0
7.4,8.7,0.0
7.4,8.8,0.07128712871287131
7.4,8.9,0.0
7.4,9.0,0.17821782178217824
7.4,9.1,0.0
7.4,9.2,0.198019801980198
7.4,9.3,0.0
7.4,9.4,0.12673267326732673
7.4,9.5,0.0
7.4,9.6,0.0
7.4,9.7,0.03168316831683169
7.4,9.8,0.0
7.4,9.9,0.04752475247524752
7.4,10.0,0.08712871287128712
7.4,10.1,0.06336633663366337
7.4,10.11,0.33267326732673264
7.4,10.12,0.21386138613861386
7.4,10.2,0.0
7.4,10.3,0.07920792079207922
7.4,10.4,0.07920792079207924
7.4,10.5,0.09504950495049505
7.4,10.6,0.1108910891089109
7.4,10.7,0.0
7.4,10.8,0.0594059405940594
7.4,10.9,0.1782178217821782
7.5,7.6,0.0
7.5,7.7,0.13861386138613863
7.5,8.1,0.0
7.5,8.11,0.0
7.5,8.2,0.0
7.5,8.4,0.0
7.5,8.5,0.0
7.5,8.6,0.0
7.5,8.7,0.0
7.5,8.8,0.08910891089108912
7.5,8.9,0.0
7.5,9.0,0.09900990099009903
7.5,9.1,0.0
7.5,9.2,0.24752475247524747
7.5,9.3,0.0
7.5,9.4,0.1584158415841584
7.5,9.5,0.0
7.5,9.6,0.0
7.5,9.7,0.03960396039603962
7.5,9.8,0.0
7.5,9.9,0.0594059405940594
7.5,10.0,0.10891089108910892
7.5,10.1,0.07920792079207921
7.5,10.11,0.23762376237623759
7.5,10.12,0.0891089108910891
7.5,10.2,0.0
7.5,10.3,0.09900990099009903
7.5,10.4,0.09900990099009903
7.5,10.5,0.11881188118811882
7.5,10.6,0.13861386138613863
7.5,10.7,0.0
7.5,10.8,0.0
7.5,10.9,0.0
7.6,7.7,0.05544554455445544
7.6,8.1,0.08910891089108912
7.6,8.11,0.06732673267326732
7.6,8.2,0.02970297029702971
7.6,8.4,0.10891089108910897
7.6,8.5,0.7247524752475248
7.6,8.6,0.05940594059405943
7.6,8.7,0.0
7.6,8.8,0.0
7.6,8.9,0.0
7.6,9.0,0.0
7.6,9.1,0.03960396039603963
7.6,9.2,0.02376237623762376
7.6,9.3,0.019801980198019802
7.6,9.4,0.019801980198019802
7.6,9.5,0.04950495049504952
7.6,9.6,0.11287128712871287
7.6,9.7,0.15247524752475253
7.6,9.8,0.041584158415841586
7.6,9.9,0.1742574257425743
7.6,10.0,0.019801980198019802
7.6,10.1,0.01188118811881188
7.6,10.11,0.017821782178217824
7.6,10.12,0.05940594059405942
7.6,10.2,0.0
7.6,10.3,0.0
7.6,10.4,0.0
7.6,10.5,0.0
7.6,10.6,0.03960396039603963
7.6,10.7,0.07920792079207926
7.6,10.8,0.0
7.6,10.9,0.019801980198019802
7.7,8.1,0.035643564356435634
7.7,8.11,0.1267326732673267
7.7,8.2,0.0
7.7,8.4,0.04356435643564355
7.7,8.5,0.07326732673267325
7.7,8.6,0.02970297029702971
7.7,8.7,0.0
7.7,8.8,0.07128712871287131
7.7,8.9,0.0
7.7,9.0,0.07920792079207922
7.7,9.1,0.015841584158415842
7.7,9.2,0.13267326732673268
7.7,9.3,0.07920792079207918
7.7,9.4,0.22574257425742575
7.7,9.5,0.15049504950495046
7.7,9.6,0.0
7.7,9.7,0.07524752475247524
7.7,9.8,0.0
7.7,9.9,0.04752475247524752
7.7,10.0,0.23366336633663365
7.7,10.1,0.06336633663366337
7.7,10.11,0.1306930693069307
7.7,10.12,0.09504950495049504
7.7,10.2,0.0
7.7,10.3,0.07920792079207922
7.7,10.4,0.04950495049504952
7.7,10.5,0.2118811881188119
7.7,10.6,0.3247524752475248
7.7,10.7,0.2495049504950495
7.7,10.8,0.0
7.7,10.9,0.007920792079207916
8.1,8.11,0.07722772277227721
8.1,8.2,0.09504950495049502
8.1,8.4,0.19603960396039602
8.1,8.5,0.0891089108910891
8.1,8.6,0.0
8.1,8.7,0.0
8.1,8.8,0.19801980198019803
8.1,8.9,0.0
8.1,9.0,0.15049504950495052
8.1,9.1,0.07128712871287131
8.1,9.2,0.0
8.1,9.3,0.16039603960396034
8.1,9.4,0.035643564356435634
8.1,9.5,0.24158415841584158
8.1,9.6,0.0
8.1,9.7,0.19603960396039607
8.1,9.8,0.099009900990099
8.1,9.9,0.0
8.1,10.0,0.035643564356435634
8.1,10.1,0.0
8.1,10.11,0.0
8.1,10.12,0.10693069306930691
8.1,10.2,0.17425742574257427
8.1,10.3,0.0
8.1,10.4,0.0
8.1,10.5,0.06930693069306933
8.1,10.6,0.15247524752475253
8.1,10.7,0.14257425742574262
8.1,10.8,0.0
8.1,10.9,0.08910891089108909
8.11,8.2,0.0
8.11,8.4,0.04356435643564355
8.11,8.5,0.09108910891089109
8.11,8.6,0.03960396039603962
8.11,8.7,0.0
8.11,8.8,0.0
8.11,8.9,0.0
8.11,9.0,0.0
8.11,9.1,0.015841584158415842
8.11,9.2,0.0
8.11,9.3,0.007920792079207916
8.11,9.4,0.007920792079207916
8.11,9.5,0.019801980198019795
8.11,9.6,0.0
8.11,9.7,0.043564356435643554
8.11,9.8,0.019801980198019795
8.11,9.9,0.0
8.11,10.0,0.007920792079207916
8.11,10.1,0.0
8.11,10.11,0.0
8.11,10.12,0.023762376237623752
8.11,10.2,0.023762376237623763
8.11,10.3,0.0
8.11,10.4,0.0
8.11,10.5,0.0
8.11,10.6,0.04554455445544555
8.11,10.7,0.031683168316831684
8.11,10.8,0.0
8.11,10.9,0.007920792079207916
8.2,8.4,0.0
8.2,8.5,0.019801980198019795
8.2,8.6,0.0
8.2,8.7,0.2396039603960396
8.2,8.8,0.0
8.2,8.9,0.10891089108910892
8.2,9.0,0.06930693069306933
8.2,9.1,0.0
8.2,9.2,0.0
8.2,9.3,0.0
8.2,9.4,0.0
8.2,9.5,0.1386138613861386
8.2,9.6,0.0297029702970297
8.2,9.7,0.0
8.2,9.8,0.06930693069306931
8.2,9.9,0.0
8.2,10.0,0.0
8.2,10.1,0.019801980198019795
8.2,10.11,0.0297029702970297
8.2,10.12,0.0
8.2,10.2,0.0
8.2,10.3,0.0
8.2,10.4,0.0
8.2,10.5,0.011881188118811878
8.2,10.6,0.039603960396039604
8.2,10.7,0.0
8.2,10.8,0.0
8.2,10.9,0.0792079207920792
8.4,8.5,0.10891089108910892
8.4,8.6,0.17821782178217824
8.4,8.7,0.16039603960396034
8.4,8.8,0.0
8.4,8.9,0.0
8.4,9.0,0.0
8.4,9.1,0.08712871287128714
8.4,9.2,0.0
8.4,9.3,0.04356435643564355
8.4,9.4,0.04356435643564355
8.4,9.5,0.10891089108910892
8.4,9.6,0.0
8.4,9.7,0.23960396039603965
8.4,9.8,0.0
8.4,9.9,0.0
8.4,10.0,0.04356435643564355
8.4,10.1,0.0
8.4,10.11,0.0
8.4,10.12,0.21782178217821782
8.4,10.2,0.0
8.4,10.3,0.0
8.4,10.4,0.0
8.4,10.5,0.0
8.4,10.6,0.08712871287128714
8.4,10.7,0.26138613861386145
8.4,10.8,0.0
8.4,10.9,0.04356435643564355
8.5,8.6,0.08910891089108912
8.5,8.7,0.0
8.5,8.8,0.0
8.5,8.9,0.0
8.5,9.0,0.0
8.5,9.1,0.03960396039603962
8.5,9.2,0.03564356435643564
8.5,9.3,0.019801980198019795
8.5,9.4,0.019801980198019795
8.5,9.5,0.04950495049504951
8.5,9.6,0.05940594059405939
8.5,9.7,0.1524752475247525
8.5,9.8,0.027722772277227713
8.5,9.9,0.21584158415841584
8.5,10.0,0.019801980198019795
8.5,10.1,0.007920792079207916
8.5,10.11,0.011881188118811876
8.5,10.12,0.1425742574257426
8.5,10.2,0.0
8.5,10.3,0.0
8.5,10.4,0.0
8.5,10.5,0.0
8.5,10.6,0.03960396039603962
8.5,10.7,0.07920792079207924
8.5,10.8,0.0
8.5,10.9,0.019801980198019795
8.6,8.7,0.2316831683168317
8.6,8.8,0.0
8.6,8.9,0.0
8.6,9.0,0.0
8.6,9.1,0.0
8.6,9.2,0.0
8.6,9.3,0.0
8.6,9.4,0.0
8.6,9.5,0.0
8.6,9.6,0.0
8.6,9.7,0.0
8.6,9.8,0.0
8.6,9.9,0.0
8.6,10.0,0.0
8.6,10.1,0.0
8.6,10.11,0.0
8.6,10.12,0.0
8.6,10.2,0.0
8.6,10.3,0.0
8.6,10.4,0.035643564356435654
8.6,10.5,0.0
8.6,10.6,0.0
8.6,10.7,0.0
8.6,10.8,0.0
8.6,10.9,0.041584158415841586
8.7,8.8,0.0
8.7,8.9,0.10891089108910892
8.7,9.0,0.0
8.7,9.1,0.0
8.7,9.2,0.0
8.7,9.3,0.0
8.7,9.4,0.0
8.7,9.5,0.0
8.7,9.6,0.0
8.7,9.7,0.0
8.7,9.8,0.0
8.7,9.9,0.0
8.7,10.0,0.0
8.7,10.1,0.0
8.7,10.11,0.0
8.7,10.12,0.0
8.7,10.2,0.0
8.7,10.3,0.0
8.7,10.4,0.0
8.7,10.5,0.0
8.7,10.6,0.0
8.7,10.7,0.0
8.7,10.8,0.0
8.7,10.9,0.0
8.8,8.9,0.0
8.8,9.0,0.24950495049504956
8.8,9.1,0.0
8.8,9.2,0.05346534653465347
8.8,9.3,0.09504950495049508
8.8,9.4,0.0
8.8,9.5,0.0712871287128713
8.8,9.6,0.0
8.8,9.7,0.07128712871287132
8.8,9.8,0.0
8.8,9.9,0.1623762376237624
8.8,10.0,0.19603960396039605
8.8,10.1,0.14257425742574262
8.8,10.11,0.2237623762376238
8.8,10.12,0.1603960396039604
8.8,10.2,0.13861386138613865
8.8,10.3,0.17821782178217827
8.8,10.4,0.19801980198019808
8.8,10.5,0.03168316831683169
8.8,10.6,0.0
8.8,10.7,0.0
8.8,10.8,0.21782178217821788
8.8,10.9,0.1742574257425743
8.9,9.0,0.0
8.9,9.1,0.0
8.9,9.2,0.0
8.9,9.3,0.0
8.9,9.4,0.0
8.9,9.5,0.0
8.9,9.6,0.0
8.9,9.7,0.0
8.9,9.8,0.0
8.9,9.9,0.0
8.9,10.0,0.0
8.9,10.1,0.0
8.9,10.11,0.0
8.9,10.12,0.0
8.9,10.2,0.0
8.9,10.3,0.0
8.9,10.4,0.0
8.9,10.5,0.0
8.9,10.6,0.0
8.9,10.7,0.0
8.9,10.8,0.0
8.9,10.9,0.0
9.0,9.1,0.025742574257425745
9.0,9.2,0.100990099009901
9.0,9.3,0.1841584158415842
9.0,9.4,0.0
9.0,9.5,0.13465346534653463
9.0,9.6,0.05346534653465347
9.0,9.7,0.31485148514851496
9.0,9.8,0.2435643564356436
9.0,9.9,0.11881188118811882
9.0,10.0,0.21782178217821788
9.0,10.1,0.18811881188118817
9.0,10.11,0.07920792079207922
9.0,10.12,0.20990099009900992
9.0,10.2,0.11881188118811885
9.0,10.3,0.3247524752475248
9.0,10.4,0.025742574257425745
9.0,10.5,0.1108910891089109
9.0,10.6,0.01188118811881188
9.0,10.7,0.0
9.0,10.8,0.0
9.0,10.9,0.06732673267326732
9.1,9.2,0.14059405940594064
9.1,9.3,0.057425742574257435
9.1,9.4,0.11485148514851488
9.1,9.5,0.03960396039603962
9.1,9.6,0.05346534653465347
9.1,9.7,0.10495049504950499
9.1,9.8,0.061386138613861385
9.1,9.9,0.0
9.1,10.0,0.015841584158415842
9.1,10.1,0.02970297029702971
9.1,10.11,0.0
9.1,10.12,0.05544554455445544
9.1,10.2,0.06930693069306934
9.1,10.3,0.18415841584158424
9.1,10.4,0.025742574257425745
9.1,10.5,0.05940594059405941
9.1,10.6,0.04356435643564357
9.1,10.7,0.0633663366336634
9.1,10.8,0.0
9.1,10.9,0.03564356435643565
9.2,9.3,0.09702970297029705
9.2,9.4,0.22376237623762374
9.2,9.5,0.0
9.2,9.6,0.15247524752475244
9.2,9.7,0.06534653465346536
9.2,9.8,0.17623762376237623
9.2,9.9,0.05544554455445543
9.2,10.0,0.06534653465346535
9.2,10.1,0.11683168316831684
9.2,10.11,0.24158415841584158
9.2,10.12,0.05346534653465346
9.2,10.2,0.011881188118811878
9.2,10.3,0.18019801980198022
9.2,10.4,0.15049504950495052
9.2,10.5,0.1603960396039604
9.2,10.6,0.1524752475247525
9.2,10.7,0.0
9.2,10.8,0.0
9.2,10.9,0.0
9.3,9.4,0.007920792079207917
9.3,9.5,0.26930693069306927
9.3,9.6,0.12475247524752475
9.3,9.7,0.08514851485148517
9.3,9.8,0.12871287128712874
9.3,9.9,0.0
9.3,10.0,0.007920792079207917
9.3,10.1,0.06930693069306933
9.3,10.11,0.0
9.3,10.12,0.02376237623762376
9.3,10.2,0.1584158415841585
9.3,10.3,0.04158415841584159
9.3,10.4,0.04158415841584159
9.3,10.5,0.04158415841584159
9.3,10.6,0.015841584158415845
9.3,10.7,0.0633663366336634
9.3,10.8,0.0
9.3,10.9,0.02574257425742574
9.4,9.5,0.19405940594059404
9.4,9.6,0.0
9.4,9.7,0.043564356435643554
9.4,9.8,0.0
9.4,9.9,0.0
9.4,10.0,0.2613861386138614
9.4,10.1,0.0
9.4,10.11,0.1584158415841584
9.4,10.12,0.023762376237623752
9.4,10.2,0.0
9.4,10.3,0.07920792079207924
9.4,10.4,0.07920792079207924
9.4,10.5,0.3425742574257426
9.4,10.6,0.3445544554455446
9.4,10.7,0.031683168316831684
9.4,10.8,0.0
9.4,10.9,0.007920792079207916
9.5,9.6,0.0
9.5,9.7,0.10891089108910894
9.5,9.8,0.0792079207920792
9.5,9.9,0.0
9.5,10.0,0.019801980198019795
9.5,10.1,0.0
9.5,10.11,0.0
9.5,10.12,0.0594059405940594
9.5,10.2,0.11881188118811882
9.5,10.3,0.0
9.5,10.4,0.0
9.5,10.5,0.05544554455445545
9.5,10.6,0.22574257425742578
9.5,10.7,0.203960396039604
9.5,10.8,0.0
9.5,10.9,0.099009900990099
9.6,9.7,0.05346534653465347
9.6,9.8,0.1306930693069307
9.6,9.9,0.06930693069306931
9.6,10.0,0.0
9.6,10.1,0.10099009900990098
9.6,10.11,0.01782178217821782
9.6,10.12,0.0
9.6,10.2,0.041584158415841586
9.6,10.3,0.05346534653465347
9.6,10.4,0.05346534653465347
9.6,10.5,0.07920792079207922
9.6,10.6,0.0
9.6,10.7,0.0
9.6,10.8,0.0
9.6,10.9,0.0
9.7,9.8,0.02970297029702971
9.7,9.9,0.07920792079207921
9.7,10.0,0.13069306930693073
9.7,10.1,0.15247524752475253
9.7,10.11,0.03168316831683169
9.7,10.12,0.20198019801980202
9.7,10.2,0.0
9.7,10.3,0.09702970297029706
9.7,10.4,0.017821782178217827
9.7,10.5,0.0
9.7,10.6,0.24752475247524758
9.7,10.7,0.17425742574257433
9.7,10.8,0.0
9.7,10.9,0.04356435643564356
9.8,9.9,0.0
9.8,10.0,0.0
9.8,10.1,0.07722772277227723
9.8,10.11,0.04158415841584158
9.8,10.12,0.04950495049504949
9.8,10.2,0.0
9.8,10.3,0.08514851485148515
9.8,10.4,0.061386138613861385
9.8,10.5,0.1386138613861386
9.8,10.6,0.04752475247524752
9.8,10.7,0.0
9.8,10.8,0.0
9.8,10.9,0.13861386138613863
9.9,10.0,0.1306930693069307
9.9,10.1,0.09504950495049504
9.9,10.11,0.04752475247524752
9.9,10.12,0.10693069306930691
9.9,10.2,0.02970297029702971
9.9,10.3,0.11881188118811882
9.9,10.4,0.27722772277227725
9.9,10.5,0.0
9.9,10.6,0.0
9.9,10.7,0.0
9.9,10.8,0.19603960396039602
9.9,10.9,0.0
10.0,10.1,0.17425742574257425
10.0,10.11,0.08712871287128712
10.0,10.12,0.21980198019801978
10.0,10.2,0.2217821782178218
10.0,10.3,0.21782178217821785
10.0,10.4,0.0
10.0,10.5,0.21782178217821785
10.0,10.6,0.015841584158415842
10.0,10.7,0.031683168316831684
10.0,10.8,0.0
10.0,10.9,0.0792079207920792
10.1,10.11,0.07524752475247524
10.1,10.12,0.1425742574257426
